NO_OF_FRAMES	20413
NO_OF_CAMERAS	9
NO_OF_MARKERS	6
FREQUENCY	200
NO_OF_ANALOG	0
ANALOG_FREQUENCY	0
DESCRIPTION	--
TIME_STAMP	2012-05-15, 12:22:08	13083.47976359
DATA_INCLUDED	3D
MARKER_NAMES	box1	box2	box3	box4	clap1	clap2
786.828	-112.793	544.570	967.646	-46.401	544.032	901.968	132.902	546.630	721.356	70.053	546.946	0.000	0.000	0.000	0.000	0.000	0.000
786.852	-112.812	544.591	967.615	-46.411	544.054	902.061	132.935	546.689	721.372	70.103	546.942	0.000	0.000	0.000	0.000	0.000	0.000
786.858	-112.898	544.532	967.553	-46.358	544.086	901.986	132.921	546.671	721.421	70.067	546.968	0.000	0.000	0.000	0.000	0.000	0.000
786.797	-112.789	544.551	967.567	-46.384	544.102	902.043	132.934	546.673	721.419	70.144	546.884	0.000	0.000	0.000	0.000	0.000	0.000
786.781	-112.722	544.508	967.508	-46.402	544.084	901.967	132.904	546.664	721.366	70.077	546.939	0.000	0.000	0.000	0.000	0.000	0.000
786.882	-112.818	544.603	967.572	-46.391	544.009	902.001	132.899	546.596	721.345	70.140	546.951	0.000	0.000	0.000	0.000	0.000	0.000
786.850	-112.882	544.558	967.567	-46.385	544.071	901.990	132.943	546.615	721.469	70.147	546.912	0.000	0.000	0.000	0.000	0.000	0.000
786.875	-112.796	544.570	967.583	-46.439	544.039	901.990	132.917	546.655	721.398	70.108	546.963	0.000	0.000	0.000	0.000	0.000	0.000
786.882	-112.754	544.623	967.572	-46.431	544.072	902.021	132.954	546.621	721.451	70.101	546.967	0.000	0.000	0.000	0.000	0.000	0.000
786.875	-112.716	544.607	967.561	-46.353	544.107	901.971	132.935	546.662	721.392	70.145	546.974	0.000	0.000	0.000	0.000	0.000	0.000
786.805	-112.666	544.560	967.565	-46.659	543.940	901.956	132.948	546.644	721.426	70.161	546.930	0.000	0.000	0.000	0.000	0.000	0.000
786.815	-112.779	544.620	967.534	-46.412	544.042	901.978	132.971	546.624	721.348	70.139	546.988	0.000	0.000	0.000	0.000	0.000	0.000
786.802	-112.774	544.592	967.546	-46.375	544.157	901.990	132.953	546.668	721.392	70.151	546.969	0.000	0.000	0.000	0.000	0.000	0.000
786.856	-112.780	544.650	967.494	-46.368	544.126	901.978	132.988	546.714	721.372	70.174	546.973	0.000	0.000	0.000	0.000	0.000	0.000
